id,title,genres,synopsis,rating,images,type
65d6294c8cea3c0013c90a74,El Sonido de los Tulipanes,['Crime'],"En Buenos Aires durante la crisis del 2001, Marcelo un escritor devenido en periodista, debe volver sobre los últimos pasos de su padre Tonio un consagrado intelectual de quien se encuentra profundamente distanciado cuando muere en condiciones extrañas.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d6294c8cea3c0013c90a74/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d62512ea323e00130e734c,El Pacto,['Drama'],"La intensa amistad entre Karen Blixen, la autora danesa más conocida por su novela autobiográfica ""Fuera de África"", y Thorkild Bjørnvig, una poetisa joven y prometedora.",PG,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d62512ea323e00130e734c/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4f3e29255690013921a76,Anabel,['Horror'],"Tras la marcha, en circunstancias algo turbias, de Anabel, sus dos compañeras de piso deben buscar a alguien más con quien compartir el alquiler",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4f3e29255690013921a76/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4f112038f370013b20f02,Faraday,['Comedy'],"Faraday es un telépata especialista en fenómenos paranormales. Su novia, Pati, es una bloguera entregada a los cupcakes cuya máxima aspiración en la vida es ser famosa en internet. A",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4f112038f370013b20f02/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4ecdb03625d00135b167d,Los Hijos de la Maldad,['Crime'],"En un condado dominado donde un tipo controla negocios y voluntades, hasta ahí, llega un hombre que huye de su pasado violento, violencia que no quiere dejarlo, Falco, se convierte en la única esperanza para dar justicia.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4ecdb03625d00135b167d/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4eb819255690013921035,Sobre Nosotros,['Romance'],"Una joven pareja vuelve a visitar el lugar donde pasaron su luna de miel ocho años antes, en un esfuerzo por revivir el problemático matrimonio",PG,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4eb819255690013921035/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4ea25925569001391fe8f,Mafia Nueva,['Crime'],"La historia de Luis, quien es un joven rebelde y atrevido quien después de enfrentarse a la policía a tiros, a su madre ya no le queda mas remedio que enviarlo a Sinaloa con su padre, quien es un poderoso capo",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4ea25925569001391fe8f/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4ea0b925569001391fbc0,"Hasta la noche, mi amor",['Crime'],Jason Patric (THE LOST BOYS) protagoniza este cautivador thriller de tensiones eróticas que explotan en violencia cuando un secuestro sale mal.,R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4ea0b925569001391fbc0/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4e74803fa740013a73195,Gente Común,['Crime'],"Este thriller de cine negro aborda temas de un México que no se ha quedado atrás en el mundo del hampa, donde los personajes se desgarran por el dominio de un círculo corrupto y sanguinario en el que el poder no es una parte, sino que lo es todo.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4e74803fa740013a73195/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d3a0fe038f370013ad8e7d,Testigo silencioso,['Crime'],"En TESTIGO SILENCIOSO, Dermot Mulroney interpreta a un abogado defensor destacado que regresa a su pequeño pueblo para defender a un viejo amigo acusado de asesinato. También protagonizada por Anne Heche.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d3a0fe038f370013ad8e7d/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65cfb23403625d001338c796,Made,['Drama'],"En este drama criminal cómico, el aspirante a boxeador Bobby  y su amigo Ricky se dirigen a Nueva York  para representar al jefe de la mafia de Los Ángeles Max. A Bobby no le va bien con su trabajo, su sueño de ser boxeador.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65cfb23403625d001338c796/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65cfb7bc6ef49d0013844f21,Educación Básica,['Comedy'],"Bienvenidos a la escuela primaria Geraldine Ferraro, donde los maestros están borrachos, son perezosos o psicóticos, todos los niños están abandonados y el vicedirector agotado Tom Willoman apenas resiste.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65cfb7bc6ef49d0013844f21/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d4aac68cea3c0013b6fb3f,La Invasión,['Sci-Fi & Fantasy'],"Algunos residentes de la ciudad tienen que unirse después de una devastadora invasión alienígena. Mientras luchan por sobrevivir, se dan cuenta de que deben ir un paso por delante de sus atacantes.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d4aac68cea3c0013b6fb3f/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65d3e5ea4927ad00146d63e4,DIENTES,['Horror'],"Dawn es una estudiante de secundaria que, después de crecer junto a una planta de energía nuclear, descubre que ha desarrollado una extraña mutación; una vagina hecha de dientes.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65d3e5ea4927ad00146d63e4/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65cfb7c66ef49d00138453f8,El último exorcismo,['Horror'],"Un predicador carismático que espera realizar un ""exorcismo"" rutinario en un fanático religioso perturbado se encuentra con un verdadero mal más allá de sus imaginaciones más salvajes.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65cfb7c66ef49d00138453f8/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65cf72d53d3e4500143d5fbd,El Asalto,['Comedy'],"Lo que debería haber sido una escapada romántica se convierte en una divertida debacle tras otra cuando la mujer de Michael lo deja en el desierto, donde un adolescente le roba el auto y lo toman de rehén en un asalto en el Sip and Zip local.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65cf72d53d3e4500143d5fbd/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65cf75a35c25f60013a55439,The Longshots,['Comedy'],"La historia real de Jasmine Plummer, la primera mujer en la historia en jugar al fútbol americano Pop Warner, entrenada por su tío.",PG,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65cf75a35c25f60013a55439/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65c530fbd22ce5001432d50b,Decisión Final,['Drama'],"El día de la Reunión Anual de Selección de Jugadores de la NFL, el director general Sonny Weaver (Kevin Costner) tiene la oportunidad de salvar el fútbol en Cleaveland al elegir al jugador número uno para su equipo.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65c530fbd22ce5001432d50b/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
656dfe8c12fb50001393911b,Kickboxer,['Action & Adventure'],"Cuando el campeón americano de kickboxing queda inválido al enfrentarse a un despiadado campeón tailandés, su hermano jura vengarse.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/656dfe8c12fb50001393911b/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e552dc35c1e25001a24f31a,Rambo 4,['Action & Adventure'],"El veterano de Vietnam John Rambo ha sobrevivido a muchas pruebas terribles en su vida y desde entonces se ha retirado a una isla simple y aislada en Tailandia, donde pasa su tiempo capturando serpientes para artistas locales.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e552dc35c1e25001a24f31a/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e6a42c4e2fa10001becd3dc,El vengador,['Thriller'],"El vengador Clyde Shelton lo ha perdido todo. Hace diez años que su mujer y su hija fueron asesinadas, y el culpable está en libertad. Lo que Clyde desconoce es, que entre el fiscal y el abogado del asesino, existe un pacto.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e6a42c4e2fa10001becd3dc/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e67ea205cee68001a91abf2,Asesinos de elite,['Action & Adventure'],"Un hombre retirado del SEAL, deberá volver a la acción y reunir a su antiguo equipo para enfrentarse a un grupo de soldados renegados que provienen de los grupos militares más temidos del mundo, antes que provoquen un desastre político.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e67ea205cee68001a91abf2/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65551278939c4b001ab11956,Tarta Americana (American Pie),['Comedy'],"¡Jamás volverá a ver un pastel de manzana igual! ""Tarta Americana"" es una visión histérica de la meta de cuatro amigos de secundaria ""desafortunados en el amor"" que hacen el pacto final: perder la virginidad la noche del baile de graduación.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65551278939c4b001ab11956/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
604b91f9b2b870001a05f1cb,Zona de miedo,['War'],"En Irak, una unidad de élite de artificieros norteamericanos actúa en una caótica ciudad donde cualquier persona puede ser un enemigo y cualquier objeto, una bomba.",TV-MA,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/604b91f9b2b870001a05f1cb/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6569eded1d1d8e0013c63e63,El último cazador de brujas,['Sci-Fi & Fantasy'],"El mundo moderno guarda muchos secretos, pero el secreto más asombroso de todos es que las brujas aún viven entre nosotros. Despiadadas criaturas sobrenaturales tratan de desatar la Muerte Negra sobre el mundo.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6569eded1d1d8e0013c63e63/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5f7b872be4b56900138b7983,Scream 4,['Horror'],"Con terapia y ayuda, la joven Sidney Prescott (Neve Campbell) ha conseguido dejar atrás todas las muertes que contempló años atrás en su pueblo natal, Woodsboro.",Not Rated,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5f7b872be4b56900138b7983/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65c530fbd22ce5001432d50b,Decisión Final,['Drama'],"El día de la Reunión Anual de Selección de Jugadores de la NFL, el director general Sonny Weaver (Kevin Costner) tiene la oportunidad de salvar el fútbol en Cleaveland al elegir al jugador número uno para su equipo.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65c530fbd22ce5001432d50b/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e6a42b4e2fa10001becd22d,El transportador 3,['Action & Adventure'],Frank Martin es un indiscutible especialista en entregas de alto riesgo. En esta ocasión está obligado bajo amenazas a trasladar dos voluminosas bolsas y una joven ucraniana desde Marsella hasta Odessa,PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e6a42b4e2fa10001becd22d/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
64e797d1b97a1e0013485e89,Stano,['Drama'],"Después de haber cumplido una pena de prisión de 17 años por un violento error que cometió en su juventud, un exjugador de béisbol regresa a su barrio en el Bronx.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/64e797d1b97a1e0013485e89/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
64ee4032b97a1e0013712463,Persiguiendo un Sueño,['Drama'],"La historia de Michelle Payne, la primera mujer jockey en ganar la Copa de Melbourne.",PG,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/64ee4032b97a1e0013712463/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
64d3a895535c0d00135a7c43,Atrapados,['Action & Adventure'],"El desastre del submarino 2000 K-141 Kursk  es seguido por negligencia gubernamental. Mientras los marineros luchan por sobrevivir, sus familias luchan desesperadamente contra obstáculos políticos y obstáculos imposibles para salvarlos.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/64d3a895535c0d00135a7c43/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
64da4bcaa5aa6e0013afd233,No apartes la Mirada,['Horror'],"No se mueve, no piensa, simplemente mata. Para una mujer joven, un encuentro casual con esta entidad sobrenatural resulta devastador. Frankie aprende que una vez que vea el maniquí es posible que no haya un final a la vista excepto el suyo propio.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/64da4bcaa5aa6e0013afd233/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
65256422d193e8001b394dba,La Guarida del gusano blanco,['Comedy'],La última novela de Bram Stoker es la base de esta salvaje historia sobre una horrible bestia y las fuerzas malignas que desata en la hermosa campiña inglesa.,R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/65256422d193e8001b394dba/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
650b19df3d4f92001308338b,LA CASA DE LOS ESPÍRITUS,['Drama'],"A mediados del siglo XX en Chile, Esteban logra salir de la pobreza y convertirse en el exitoso dueño de un negocio.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/650b19df3d4f92001308338b/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6475fd3091275e001a0599ee,Aceleracion Maxima,['Action & Adventure'],"Una madre tiene una noche para hacer algunas tareas en Los Ángeles que requieren un arma, si quiere ver a su hijo con vida. Está retenido por un jefe de la mafia.",TV-PG,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6475fd3091275e001a0599ee/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
641c6c621a5081001a49bf50,En el Rastro del Asesino,['Drama'],Un policía trabaja para averiguar si un adolescente violento asesinó a su familia.,TV-MA,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/641c6c621a5081001a49bf50/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
641c6c5f1a5081001a49be52,Tres Ladrones y un Bebé,['Action & Adventure'],"Fong es un ladrón con mala suerte. Con unas habilidades excepcionales, Fong siempre pierde todas sus ganancias en sus robos de apuestas. Su gran oportunidad llega cuando un gángster les pide a él y a su compañero pulpo que secuestren a un importante bebé.",TV-14,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/641c6c5f1a5081001a49be52/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
641c6c541a5081001a49ba5c,La Hora de la Verdad,['Action & Adventure'],"El plan de los tres ladrones lo tiene todo para salir adelante -secuestrar al nieto de un millonario y ganar dinero fácil- pero no contaban con el carisma del bebé, lo que enternece el corazón del trío y dificulta la tarea.",TV-14,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/641c6c541a5081001a49ba5c/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
641084fa8a5b2f001398b79b,Balas en Furia,['Action & Adventure'],"En la China de la década de 1920, un bandido llega a una remota ciudad de provincia haciéndose pasar por su nuevo alcalde, donde se enfrenta a un tiránico noble local.",TV-14,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/641084fa8a5b2f001398b79b/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e5d43e34698db001ab20d72,Pena Ajena,['Comedy'],"Shaun está conforme por ser un surfer brillante, pero desenfocado y haragán, hasta que el día en que descubre una novela por el aclamado autor Martin Skinner.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e5d43e34698db001ab20d72/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6352bdcacba1290014dc1751,Una Familia Peligrosa,['Comedy'],Un jefe de la mafia y su familia son trasladados a un pueblo tranquilo en Francia bajo el programa de protección de testigos después de delatar a la mafia.,R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6352bdcacba1290014dc1751/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc680618de52001378c4e6,Inseparable,['Drama'],"Chuck se inmiscuye en la vida de su vecino Li, un ingeneniero con problemas laborales y personales.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc680618de52001378c4e6/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e5d7970e3406e0013955ecb,Volver a morir,['Thriller'],"Una mujer que ha perdido la memoria se encuentra con un detective privado que la ayuda a rastrear su identidad, pero él pronto descubre que ambos podrían tener una conexión de vidas pasadas que pone en peligro sus vidas.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e5d7970e3406e0013955ecb/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5dfd2e82be7e53bc0c65d59d,Fire with Fire,['Action & Adventure'],"Un bombero fuera de servicio es testigo de un asesinato a manos de una banda de mafiosos. Entra en el programa de protección de testigos hasta que testifique, pero no consigue ocultarse por mucho tiempo de la banda, por lo que decide actuar por su cuenta.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5dfd2e82be7e53bc0c65d59d/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62b336542fbef40013892986,What Just Happened,['Comedy'],"Una semana en la vida de Ben, un poderoso productor de Hollywood, mientras hace malabarismos con las negociaciones con un director de estudio para que su última película pueda estrenarse en Cannes en dos semanas.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62b336542fbef40013892986/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5fb7bb9d5eb0df001b1456f6,El fundamentalista reticente,['Thriller'],"Changez, un hombre paquistaní, le cuenta a un periodista estadounidense sobre sus experiencias en EUA. Diez años atrás, el estaba recién llegado de Princeton, pero cuando las Torres Gemelas son atacadas, una brecha cultural comienza a abrirse lentamente.",TV-MA,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5fb7bb9d5eb0df001b1456f6/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6141f432bce9e900135a5c0d,"Yo, Dios y Bin Laden",['Comedy'],"Cage interpretará a Gary Faulkner, un tranquilo ciudadano de Colorado que trabaja en la industria de la construcción y decide, armado con una espada y una pistola, buscar a Bin Laden en las montañas de Afganistán y Pakistán.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6141f432bce9e900135a5c0d/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
63aded948ba71d0013eafbf3,Terminal,['Thriller'],"En una oscura ciudad, dos sicarios intentan cumplir una escalofriante misión. Vince y Alfred tienen la instrucción de permanecer en un hotel hasta que alguien aparezca en una habitación en el edificio de enfrente; solo entonces deben de matarlo.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/63aded948ba71d0013eafbf3/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e5d43ed4698db001ab20e82,Justo a tiempo,['Action & Adventure'],"Gene llega a su casa después de asistir al funeral de su exesposa. Al poco tiempo, secuestran a su hija. Recibe una pistola y la tarea de matar a una persona en una hora y quince minutos. De lo contrario, su hija será asesinada.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e5d43ed4698db001ab20e82/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6310d43755ecdb0013ce4a55,Mapa a las Estrellas,['Drama'],"Un recorrido por el corazón de una familia de Hollywood que persigue a la celebridad, a los demás y a los implacables fantasmas de su pasado.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6310d43755ecdb0013ce4a55/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
63179e5cbb171a00130f8001,The Factory,['Drama'],"Un policía obsesionado está tras la pista de un asesino en serie que merodea por las calles de Buffalo, Nueva York, pero cuando su hija adolescente desaparece, abandona cualquier restricción profesional para atrapar al asesino.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/63179e5cbb171a00130f8001/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6310fba36e998c00133133e8,The Tree of Life,['Drama'],"La historia de una familia en Waco, Texas en 1956. El hijo mayor es testigo de la pérdida de la inocencia y lucha con las enseñanzas contradictorias de sus padres.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6310fba36e998c00133133e8/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62ffb0b3362313001aaa7ad0,La jugada maestra,['Drama'],"Ambientado durante la Guerra Fría, el campeón de ajedrez norteamericano Bobby Fischer se encuentra atrapado entre dos superpotencias y sus propias luchas mientras desafía al Imperio Soviético.",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62ffb0b3362313001aaa7ad0/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc681618de52001378c5db,La Venganza del Jinete,['Western'],"Después de que su padre es asesinado, John Mason está dispuesto a dar la vuelta al mundo para encontrar al hombre responsable. Lo que no sabe es que el asesino podría estar en su propia casa.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc681618de52001378c5db/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5f7b872be4b56900138b7983,Scream 4,['Horror'],"Con terapia y ayuda, la joven Sidney Prescott (Neve Campbell) ha conseguido dejar atrás todas las muertes que contempló años atrás en su pueblo natal, Woodsboro.",Not Rated,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5f7b872be4b56900138b7983/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc65397abcdc0013991d69,Bus 657: El Escape del Siglo,['Action & Adventure'],Un padre no tiene los medios para pagar el tratamiento de su hija. Como último recurso se asocia con un codicioso compañero de trabajo para robar un casino. Cuando las cosas van mal se ven obligados a secuestrar un autobús de la ciudad,R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc65397abcdc0013991d69/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc54454f12bb00136640c9,Un pasado imborrable,['Drama'],"Un ex oficial del ejército británico, que fue torturado como prisionero de guerra  durante la Segunda Guerra Mundial, descubre que el soldado japonés que tanto lo maltrató sigue vivo y se dispone a confrontarlo.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc54454f12bb00136640c9/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc47bd75b9dc0013c81343,Cloud Atlas,['Sci-Fi & Fantasy'],"Una exploración de cómo las acciones de las vidas individuales se impactan entre sí en el pasado, el presente y el futuro,  un alma pasa de ser un asesino a convertirse en un héroe, un acto de bondad se extiende  para inspirar una revolución",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc47bd75b9dc0013c81343/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc479e75b9dc0013c81144,Agora,['Drama'],"Drama histórico sobre un esclavo que se vuelve hacia la creciente ola del cristianismo con la esperanza de buscar la libertad mientras se enamora de su amante, la profesora de filosofía y matemáticas Hipatia de Alejandría.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc479e75b9dc0013c81144/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc2b8d9f6f4700149305c1,Las Zafiro,['Comedy'],"Las Zafiro, cuatro chicas aborígenes australianas que apdrendieron sobre el amor, la amistad y la guerra, cuando Gail, Julie, Cynthia y Kay formaron un grupo musical de entretenimiento para las tropas de Estados Unidos en Vietnam en 1968",PG-13,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc2b8d9f6f4700149305c1/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
62cc230f997d5700138b4e82,Battle Of Damned,['Action & Adventure'],"Después de un brote viral mortal, el soldado militar privado Max Gatling lidera a un puñado de sobrevivientes y una banda heterogénea de robots contra un ejército de infectados.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/62cc230f997d5700138b4e82/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
60de1f992553f30013be5282,Yo vi al Diablo,['Thriller'],"Tras sufrir un grave accidente, una mujer embarazada y su marido se mudan a un viñedo con el objetivo de recuperar su estabilidad emocional. Allí, ella empieza a sufrir alucinaciones y visiones cada vez más reales.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/60de1f992553f30013be5282/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5f7b87bfe4b56900138b8256,El Experimento,['Thriller'],Remake de la película alemana de 2001 Das experiment dirigida por Oliver Hirschbiegel. Cuenta la historia de 20 hombres que llegan a una cárcel ficticia buscando la forma de ganar dinero rápido. Deberán participar en un experimento sociológico.,R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5f7b87bfe4b56900138b8256/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
6310d86b04308c00135df072,Match Point,['Romance'],un ex tenista profesional se enamora de una actriz que casualmente está saliendo con su amigo y futuro cuñado.,R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/6310d86b04308c00135df072/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5e6a42ace2fa10001becd16f,El expreso del miedo,['Sci-Fi & Fantasy'],"Un experimento para solucionar el calentamiento global acabó matando a la mayoría de la vida existente en el planeta, los únicos sobrevivientes fueron los pasajeros del Snowpiercer.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5e6a42ace2fa10001becd16f/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
5f7357c776c54900134c3633,The English Teacher,['Comedy'],"Linda, una  profesora de inglés cuya reprimida vida personal convive con un marcado contraste con la pasión que lleva al salón de clases. Su vida cambia cuando el alumno estrella regresa a su pueblo tras fracasar como dramaturgo.",R,"[{'Type': 'Cover', 'Url': 'https://images.pluto.tv/episodes/5f7357c776c54900134c3633/poster.jpg?fill=blur&fit=fill&fm=jpg&h=1000&q=75&w=694'}]",movie
